,author,papers,declared
35759,2187028904,4,11
35760,2187043487,1,1
35761,2187049392,2,9
35762,2187075031,3,13
35763,2187086557,4,39
35764,2187118009,8,55
35765,218712816,7,149
35766,2187140913,8,32
35767,2187155599,1,8
35768,2187174012,8,29
35769,2187178799,1,27
35770,2187224359,1,39
35771,2187271487,1,1
35772,2187300078,1,8
35773,218731078,2,139
35774,2187336940,1,4
35775,2187357847,3,14
35776,2187381456,1,105
35777,2187390318,2,4
35778,2187436291,1,2
35779,2187501392,1,5
35780,2187506497,1,22
35781,2187528164,2,11
35782,2187565692,1,3
35783,2187581557,9,16
35784,2187603580,1,82
35785,2187616401,1,3
35786,2187644971,1,5
35787,2187661278,3,97
35788,2187661601,1,5
35789,2187681102,2,41
35790,2187714070,1,1
35791,2187716918,1,1
35792,2187764626,5,53
35793,2187777059,23,89
35794,2187777135,1,1
35795,2187827709,1,4
35796,2187870130,8,83
35797,2187870638,3,7
35798,2187881468,1,11
35799,2187916011,1,153
35800,2187940780,1,12
35801,2187942432,9,36
35802,2187952591,5,175
35803,2187962412,1,1
35804,2187977507,1,1
35805,2187985802,1,110
35806,2188091337,3,23
35807,2188096649,16,25
35808,2188154902,3,75
35809,2188204176,3,30
35810,2188216179,1,53
35811,2188271325,1,223
35812,2188387283,25,148
35813,2188415845,2,45
35814,2188453941,3,34
35815,2188479052,1,17
35816,2188538367,6,23
35817,2188555215,1,36
35818,2188592905,1,5
35819,2188604662,1,9
35820,2188637408,1,15
35821,2188673054,1,31
35822,2188680671,1,71
35823,2188681046,12,55
35824,2188685658,5,311
35825,218868744,1,7
35826,2188713985,1,77
35827,2188720830,2,131
35828,2188765848,11,222
35829,2188832997,1,91
35830,2188845874,1,119
35831,2188853992,12,50
35832,2188856032,2,98
35833,2188859427,1,1
35834,2188879154,6,102
35835,2188942741,1,198
35836,2188954541,5,13
35837,2188959753,4,37
35838,218896639,5,9
35839,2188974076,1,3
35840,2188975884,9,88
35841,2189028196,5,143
35842,2189071543,3,31
35843,2189079882,1,10
35844,2189089885,2,149
35845,2189123561,6,65
35846,2189139081,2,81
35847,2189145929,9,120
35848,2189150332,1,1
35849,2189158538,1,20
35850,2189200387,1,1
35851,2189262995,24,120
35852,2189299847,3,23
35853,2189322498,1,4
35854,2189335224,8,32
35855,2189350807,1,45
35856,2189376613,2,170
35857,2189389391,2,9
35858,2189410233,2,113
35859,2189423735,3,98
35860,218943391,7,44
35861,2189484559,2,6
35862,2189497679,28,201
35863,2189524569,25,86
35864,2189564279,2,36
35865,2189590477,3,36
35866,2189647335,1,3
35867,2189653528,3,109
35868,2189657600,1,11
35869,2189742113,3,10
35870,2189746349,10,216
35871,2189748698,1,14
35872,2189748902,22,245
35873,2189767780,1,132
35874,2189773647,1,15
35875,2189787241,3,27
35876,218987050,1,130
35877,2189915303,8,58
35878,2189930132,1,13
35879,2189932385,24,536
35880,2189960595,4,104
35881,2189961382,1,9
35882,2189962365,1,88
35883,2190004771,3,30
35884,2190006321,4,14
35885,2190021338,1,68
35886,2190041736,3,230
35887,2190058355,1,5
35888,2190070798,2,12
35889,2190072679,25,232
35890,2190092396,1,78
35891,2190103598,3,51
35892,2190108662,1,282
35893,2190109033,1,9
35894,2190110956,1,48
35895,2190118346,48,330
35896,2190118489,7,16
35897,2190125302,1,26
35898,2190125403,3,59
35899,2190128219,4,21
35900,2190132572,1,74
35901,2190226942,4,55
35902,2190229063,1,145
35903,2190234394,7,65
35904,219024714,4,21
35905,2190258316,2,8
35906,2190280414,10,17
35907,2190303351,4,76
35908,2190336102,2,66
35909,2190367217,1,1
35910,2190371648,1,4
35911,2190375069,1,31
35912,2190380718,1,7
35913,2190388369,6,65
35914,2190396995,2,5
35915,2190425527,8,319
35916,2190439507,2,19
35917,2190449898,2,28
35918,2190450412,1,7
35919,2190457985,2,4
35920,2190459182,1,15
35921,2190460335,18,88
35922,2190461302,9,39
35923,2190469895,4,14
35924,2190480825,1,90
35925,2190485872,1,71
35926,2190510966,1,45
35927,2190537531,6,46
35928,2190548627,3,6
35929,2190567876,5,230
35930,2190605100,2,107
35931,2190650507,1,32
35932,2190658981,1,10
35933,2190666874,1,1
35934,2190731040,1,12
35935,2190743224,1,27
35936,2190792515,9,101
35937,2190800617,3,115
35938,2190877139,1,34
35939,2190880782,1,16
35940,2190902318,1,14
35941,2190926361,1,13
35942,2190956648,3,54
35943,2190965297,1,26
35944,219096549,3,10
35945,2190973644,5,52
35946,2190988202,1,117
35947,2191006620,1,20
35948,2191025674,1,2
35949,2191031756,1,1
35950,2191043548,6,12
35951,2191051789,6,35
35952,2191051840,1,51
35953,2191053096,8,26
35954,2191070404,1,3
35955,2191092206,1,20
35956,2191139567,9,82
35957,2191206652,7,25
35958,2191213208,1,7
35959,2191263427,1,19
35960,2191276622,11,17
35961,2191278634,14,499
35962,2191297550,1,63
35963,2191335589,1,84
35964,2191336270,1,41
35965,2191337051,1,230
35966,2191347667,3,12
35967,2191380639,5,385
35968,2191394023,1,13
35969,2191404640,6,44
35970,2191412850,6,61
35971,2191414970,1,3
35972,2191457112,3,11
35973,2191458383,37,175
35974,2191463839,1,15
35975,2191467117,14,95
35976,2191476964,5,14
35977,2191491125,2,59
35978,2191509183,2,14
35979,2191511983,4,15
35980,2191521688,1,19
35981,2191526432,2,105
35982,2191571163,2,10
35983,2191575091,1,37
35984,2191581232,1,3
35985,2191656683,1,141
35986,2191677077,6,31
35987,2191677861,1,54
35988,2191682716,1,5
35989,2191711144,1,12
35990,2191712085,1,42
35991,2191719801,5,18
35992,2191730433,2,5
35993,2191745267,3,15
35994,2191748220,3,14
35995,2191755781,1,142
35996,2191762995,4,37
35997,2191766577,1,31
35998,2191793748,1,52
35999,2191803901,1,59
36000,2191808246,3,7
36001,2191824536,7,427
36002,2191833443,1,17
36003,2191844773,5,64
36004,2191858314,5,117
36005,2191872713,1,20
36006,2191873827,2,213
36007,2191882208,1,2
36008,2191882568,1,2
36009,2191893536,1,32
36010,2191926509,6,23
36011,2191952417,2,17
36012,2192023786,1,6
36013,2192045899,2,5
36014,2192055696,9,98
36015,2192063591,4,15
36016,2192084056,1,7
36017,2192108129,7,66
36018,2192114404,1,1
36019,2192122703,4,22
36020,2192140734,6,211
36021,2192146268,1,141
36022,2192253669,4,219
36023,2192261499,1,57
36024,2192268252,2,12
36025,2192297531,7,44
36026,2192338732,1,2
36027,2192348924,14,35
36028,2192370666,14,333
36029,2192370696,1,60
36030,2192390982,1,34
36031,2192396257,2,6
36032,2192409671,1,27
36033,2192416783,5,6
36034,2192448098,1,2
36035,2192483133,3,7
36036,2192515773,1,41
36037,2192528682,1,27
36038,2192536821,4,16
36039,2192580421,3,10
36040,2192587839,1,11
36041,2192594808,4,321
36042,2192607078,1,4
36043,2192610996,1,3
36044,2192614554,3,61
36045,2192614943,33,142
36046,2192634489,1,15
36047,2192642671,5,56
36048,2192651416,8,41
36049,2192670361,1,13
36050,2192670489,1,11
36051,2192679303,44,105
36052,2192690927,1,1
36053,2192743406,1,1
36054,2192747571,1,1
36055,2192761872,1,14
36056,2192768951,3,26
36057,2192797973,10,90
36058,2192802387,15,406
36059,2192823043,2,10
36060,219283694,3,88
36061,2192859872,1,3
36062,2192925305,1,53
36063,2192953553,23,59
36064,2192956233,1,3
36065,2192977571,2,3
36066,2193007874,1,4
36067,2193013093,6,77
36068,2193023912,4,154
36069,2193053713,3,85
36070,2193073850,21,126
36071,2193088404,1,22
36072,219309108,1,31
36073,2193093213,1,28
36074,2193119145,3,53
36075,2193177924,5,19
36076,2193189775,3,8
36077,2193217252,1,9
36078,2193232123,1,80
36079,2193269139,16,254
36080,2193284825,3,567
36081,2193285789,2,10
36082,2193334940,1,127
36083,2193348609,2,18
36084,2193380596,1,3
36085,2193432646,3,18
36086,2193457002,2,8
36087,2193467629,3,46
36088,2193519928,6,122
36089,2193623800,5,57
36090,2193636087,1,17
36091,2193670972,1,24
36092,2193691145,1,34
36093,2193746894,1,94
36094,2193795119,2,176
36095,2193801642,1,30
36096,2193810566,4,42
36097,2193834356,1,76
36098,2193854734,1,52
36099,2193865352,1,12
36100,2193866975,7,279
36101,2193903776,1,15
36102,2193907057,1,158
36103,2193912247,1,2
36104,2193921044,2,6
36105,2193987731,3,35
36106,2193993277,1,65
36107,2193999452,14,48
36108,219414165,1,26
36109,2194150621,11,85
36110,2194200048,5,27
36111,2194248431,2,21
36112,2194292873,1,27
36113,2194293332,11,31
36114,2194303113,2,23
36115,2194307803,2,14
36116,2194311707,1,9
36117,2194355050,5,68
36118,2194374038,1,10
36119,2194378655,11,121
36120,2194385920,5,66
36121,2194390353,2,7
36122,2194427956,2,20
36123,2194428724,3,47
36124,2194437182,7,32
36125,2194441799,2,19
36126,2194463949,9,39
36127,2194476282,8,53
36128,2194505709,1,27
36129,2194538157,2,50
36130,2194548733,9,75
36131,2194560374,3,155
36132,2194578015,2,3
36133,2194586962,4,13
36134,2194592915,1,76
36135,2194609310,5,289
36136,2194609918,3,27
36137,2194614830,1,50
36138,2194631612,1,51
36139,2194641296,5,24
36140,2194648787,1,8
36141,2194661973,12,25
36142,2194662055,1,18
36143,2194670409,2,34
36144,2194693395,4,29
36145,2194696458,1,5
36146,2194734179,1,3
36147,21947831,1,30
36148,2194799315,1,20
36149,2194844055,1,9
36150,2194859210,1,1
36151,2194862695,1,5
36152,2194865293,1,41
36153,2194882006,2,34
36154,2194886628,1,12
36155,2194891504,1,8
36156,2194894839,1,15
36157,2194901142,1,5
36158,2194944715,13,150
36159,2194975505,1,8
36160,2194981546,2,12
36161,2194991631,2,25
36162,219502362,1,34
36163,2195039702,1,118
36164,2195048431,42,305
36165,2195049592,3,133
36166,2195050966,27,74
36167,2195058566,1,4
36168,2195069006,12,138
36169,2195075703,1,62
36170,2195111802,3,69
36171,2195127690,5,23
36172,2195134163,2,61
36173,2195182446,2,17
36174,2195296034,6,243
36175,2195307224,2,19
36176,2195310618,1,30
36177,2195333798,1,16
36178,2195397717,1,15
36179,2195405406,1,3
36180,2195423843,4,112
36181,2195431553,1,20
36182,2195455217,1,23
36183,2195465504,5,173
36184,2195478976,84,399
36185,2195498664,4,27
36186,2195535756,1,8
36187,2195589859,1,36
36188,2195608073,6,24
36189,2195764226,2,19
36190,2195811044,2,193
36191,2195828902,1,140
36192,2195842126,2,199
36193,2195911846,1,18
36194,2195932098,1,12
36195,2195962930,2,322
36196,2195981914,1,8
36197,2195985077,1,5
36198,2196028422,6,23
36199,2196043388,16,325
36200,2196045307,2,26
36201,2196117844,4,20
36202,219617086,6,451
36203,2196174527,1,39
36204,2196176030,2,21
36205,2196180740,2,23
36206,2196193366,1,77
36207,2196224623,1,29
36208,2196255331,2,124
36209,2196262304,4,8
36210,2196270647,2,7
36211,219627937,9,52
36212,2196286353,12,52
36213,2196297367,2,166
36214,2196342697,1,7
36215,2196409560,1,47
36216,2196416517,1,18
36217,2196441996,5,67
36218,2196543935,1,2
36219,2196580519,2,24
36220,2196595973,1,6
36221,2196635172,1,7
36222,2196651897,5,28
36223,2196670384,1,4
36224,2196678274,1,12
36225,2196695716,1,8
36226,2196698730,1,2
36227,2196743278,2,5
36228,2196776195,1,145
36229,2196778472,23,368
36230,2196779961,1,1
36231,2196799942,1,8
36232,2196817303,4,8
36233,219684051,7,30
36234,2196851937,1,16
36235,2196905855,3,11
36236,2196946140,1,116
36237,2196997097,1,34
36238,2196997455,1,12
36239,2197030507,1,18
36240,2197084430,2,102
36241,219710970,3,203
36242,2197193425,2,8
36243,2197254026,1,11
36244,2197306586,5,36
36245,2197306891,1,87
36246,2197360914,2,55
36247,2197419791,5,330
36248,2197470259,1,1
36249,2197535837,1,542
36250,2197553713,1,7
36251,2197624439,7,43
36252,2197643071,6,22
36253,2197695983,4,36
36254,2197702967,1,3
36255,2197741049,1,81
36256,2197775253,3,23
36257,21977915,10,59
36258,2197810383,1,83
36259,2197810608,1,4
36260,2197812127,10,248
36261,2197904670,3,14
36262,2197926318,4,20
36263,2197929933,1,95
36264,2198005245,1,13
36265,2198039525,105,477
36266,219806196,10,139
36267,219814314,1,18
36268,2198143214,1,38
36269,2198144429,19,163
36270,219814910,43,385
36271,219819714,46,243
36272,2198237089,9,156
36273,2198255850,1,24
36274,2198272343,3,96
36275,2198282743,3,12
36276,2198295625,1,46
36277,2198297732,3,10
36278,2198308520,1,63
36279,2198308759,5,83
36280,2198314590,8,17
36281,2198342673,2,134
36282,2198351371,6,26
36283,2198381036,3,12
36284,219841815,3,74
36285,2198452902,20,131
36286,2198476235,1,10
36287,2198503200,1,7
36288,2198525870,3,13
36289,2198527737,1,12
36290,2198563975,21,453
36291,2198634693,11,29
36292,2198658024,1,8
36293,2198667534,6,9
36294,2198690821,2,12
36295,2198702045,1,9
36296,2198741966,1,10
36297,2198754141,3,21
36298,2198766192,62,155
36299,2198869620,10,154
36300,2198906229,1,41
36301,2198922719,1,85
36302,219893367,4,38
36303,2198983026,140,744
36304,2199007703,1,20
36305,2199010945,1,4
36306,2199044432,1,5
36307,219906536,1,11
36308,2199082596,5,66
36309,2199253878,4,12
36310,2199255697,35,388
36311,2199261629,2,23
36312,2199261824,1,8
36313,2199269891,2,74
36314,2199273278,2,29
36315,2199275230,6,244
36316,2199335272,8,10
36317,2199350280,2,56
36318,2199359977,1,15
36319,2199376166,1,13
36320,2199379988,1,5
36321,2199402348,1,421
36322,2199431020,1,3
36323,2199437306,7,130
36324,219946676,1,55
36325,2199472005,4,26
36326,2199513439,2,3
36327,2199526791,3,67
36328,2199548342,1,58
36329,2199548626,1,2
36330,219957239,4,34
36331,2199650308,1,1
36332,2199665227,1,25
36333,2199665864,1,204
36334,2199668989,2,99
36335,2199753845,1,20
36336,2199781424,1,4
36337,2199786071,24,175
36338,219980329,7,15
36339,2199827992,21,275
36340,2199890295,5,70
36341,219989508,5,226
36342,2199895239,1,32
36343,2199946425,3,78
36344,2199956820,11,136
36345,2199973819,3,41
36346,2199997890,1,3
36347,2200007697,2,35
36348,2200008618,1,1
36349,2200028934,1,14
36350,2200058015,1,230
36351,2200084448,3,5
36352,22001042,2,13
36353,2200108877,1,8
36354,2200127507,1,4
36355,2200137649,6,160
36356,2200192130,69,140
36357,2200195073,1,36
36358,2200254925,2,8
36359,2200261401,1,550
36360,2200276057,1,13
36361,2200300007,1,2
36362,2200347638,5,94
36363,2200365102,1,3
36364,2200389328,11,47
36365,2200425846,2,22
36366,2200427231,1,15
36367,2200442376,4,12
36368,2200470702,11,254
36369,2200495888,23,52
36370,2200502946,1,17
36371,2200516677,2,73
36372,2200526260,2,40
36373,2200567501,3,31
36374,2200598488,1,162
36375,2200616314,2,6
36376,2200619820,1,12
36377,2200623190,1,245
36378,2200653933,1,129
36379,2200655569,1,209
36380,2200682128,1,199
36381,2200713046,1,37
36382,2200743555,1,97
36383,2200771315,2,20
36384,2200773323,3,96
36385,2200780463,3,39
36386,2200827654,2,68
36387,2200845831,1,140
36388,2200847216,6,425
36389,2200857133,2,3
36390,2200892348,5,7
36391,2200920458,3,18
36392,2200920939,11,244
36393,2201039448,20,298
36394,2201091849,3,13
36395,2201099618,19,112
36396,2201104069,1,90
36397,2201111412,1,162
36398,2201150055,1,69
36399,220118967,4,46
36400,220119107,1,3
36401,2201197304,27,695
36402,2201295499,9,51
36403,2201399911,5,14
36404,2201421368,20,155
36405,2201429319,8,100
36406,2201441985,7,337
36407,2201473978,13,130
36408,2201515169,1,9
36409,2201530279,1,131
36410,2201553177,1,11
36411,2201589908,1,21
36412,2201641181,3,55
36413,2201642924,1,111
36414,2201721716,13,43
36415,2201755339,5,305
36416,2201771525,1,5
36417,2201797010,1,16
36418,2201993650,1,173
36419,2202013318,2,9
36420,2202038882,1,115
36421,2202046815,1,205
36422,2202110290,1,7
36423,2202117740,2,19
36424,2202119561,2,54
36425,2202193640,4,10
36426,2202222761,1,321
36427,2202260364,1,10
36428,2202280982,3,106
36429,2202307745,6,74
36430,2202402696,1,21
36431,2202406670,2,10
36432,2202454294,1,2
36433,2202461276,6,242
36434,2202529781,3,44
36435,2202578063,1,8
36436,22025931,1,169
36437,2202594339,1,10
36438,2202636965,4,6
36439,2202691758,1,203
36440,2202709518,1,36
36441,2202725056,1,248
36442,2202733474,3,37
36443,2202747551,3,126
36444,2202756453,3,39
36445,2202805879,1,10
36446,2202830293,1,203
36447,2202853099,1,15
36448,2202872678,1,14
36449,220288197,1,29
36450,2202896758,78,708
36451,2202906174,4,22
36452,2203039601,1,24
36453,2203075346,1,2
36454,2203076507,1,76
36455,2203087493,26,68
36456,2203091842,1,37
36457,2203141287,1,74
36458,2203143285,1,2
36459,2203156917,3,15
36460,2203182722,1,52
36461,2203264376,3,10
36462,2203307781,1,30
36463,2203318985,3,19
36464,2203347202,5,5
36465,2203371956,1,82
36466,2203388156,1,83
36467,2203407450,2,75
36468,2203489502,2,37
36469,2203511624,2,141
36470,2203547071,9,365
36471,2203602289,7,51
36472,2203655610,1,5
36473,2203691504,0,11
36474,2203702053,19,145
36475,2203787726,2,8
36476,2203793967,16,32
36477,2203804854,3,23
36478,2203805377,1,64
36479,2203900134,3,36
36480,2203993229,9,88
36481,2204025216,1,86
36482,2204037867,1,12
36483,2204042858,10,14
36484,2204087634,6,105
36485,2204114256,1,127
36486,2204127537,31,82
36487,2204168013,1,86
36488,2204198840,1,18
36489,2204249056,1,6
36490,2204331920,5,205
36491,2204338601,21,142
36492,2204415626,1,81
36493,2204503627,4,12
36494,2204527345,1,21
36495,2204531395,7,39
36496,2204632212,1,32
36497,2204642332,4,14
36498,2204657808,1,20
36499,2204681860,5,8
36500,2204693732,1,65
36501,2204749788,6,52
36502,2204763141,1,18
36503,2204763219,2,6
36504,2204818216,1,75
36505,2204918175,1,209
36506,2204950166,1,22
36507,2204952073,2,9
36508,2204958192,1,10
36509,2205041385,5,53
36510,2205052188,1,2
36511,2205062974,1,43
36512,2205111470,1,13
36513,220512866,17,500
36514,2205154676,4,86
36515,2205161817,3,4
36516,2205186338,4,5
36517,2205240244,1,2
36518,2205287187,54,606
36519,2205292074,2,8
36520,2205307053,10,37
36521,2205308099,1,5
36522,2205428675,1,29
36523,2205434071,1,4
36524,2205446857,19,106
36525,2205500381,1,72
36526,2205560724,1,1
36527,2205615099,25,232
36528,2205627622,1,16
36529,2205640367,3,170
36530,2205642165,3,34
36531,2205684964,1,14
36532,2205700140,3,11
36533,2205751461,2,202
36534,2205809501,6,8
36535,2205853414,1,9
36536,2205870671,1,10
36537,2205894810,1,9
36538,2205927768,2,51
36539,2205976056,1,115
36540,2205990503,1,26
36541,2206043354,2,8
36542,2206086286,11,123
36543,220612509,3,12
36544,2206166096,7,34
36545,2206230956,8,185
36546,2206234284,4,79
36547,2206260400,1,54
36548,2206272457,2,62
36549,2206309096,7,54
36550,2206355151,4,158
36551,2206361923,3,3
36552,220641829,2,33
36553,2206439997,6,51
36554,2206454948,1,916
36555,2206489551,1,178
36556,2206613986,3,81
36557,2206687000,2,23
36558,2206697596,4,194
36559,2206701583,21,143
36560,2206712854,20,86
36561,2206717426,1,151
36562,2206719268,13,25
36563,2206727272,12,45
36564,2206926371,4,18
36565,2206949112,1,16
36566,2206974089,2,26
36567,2206994961,3,87
36568,2207011930,1,10
36569,2207015151,3,10
36570,2207056412,5,20
36571,2207142365,1,3
36572,220718752,1,189
36573,2207222547,1,102
36574,2207262042,1,13
36575,2207282107,2,68
36576,2207318694,5,492
36577,2207434427,4,220
36578,2207471691,2,25
36579,2207516560,8,20
36580,220758600,3,277
36581,2207642565,3,11
36582,2207730936,4,8
36583,220773886,3,294
36584,2207808857,3,231
36585,2207909055,1,167
36586,2207916209,5,378
36587,2207931514,1,10
36588,2207948677,1,30
36589,2207987149,5,135
36590,2207996917,8,150
36591,2208000465,3,164
36592,2208006776,1,35
36593,220810633,5,95
36594,2208115665,1,33
36595,2208201573,11,162
36596,22082914,2,99
36597,2208394313,2,115
36598,2208408552,1,55
36599,2208423876,0,11
36600,2208458651,1,1
36601,2208477501,7,106
36602,2208563147,2,3
36603,2208608709,2,46
36604,2208611835,1,47
36605,2208621652,2,2
36606,2208763518,7,8
36607,2208792150,1,2
36608,220880139,3,11
36609,2208832008,7,43
36610,2208852928,1,13
36611,2208887146,1,39
36612,2208897122,6,193
36613,2208963340,1,32
36614,2208990784,2,82
36615,2209020266,2,43
36616,2209027462,1,13
36617,2209032669,1,35
36618,220909419,4,14
36619,2209112386,1,14
36620,2209183590,17,34
36621,2209247138,3,27
36622,2209256816,1,20
36623,2209303800,16,61
36624,2209388617,1,2
36625,2209414491,1,35
36626,2209437142,10,30
36627,2209636678,2,101
36628,2209648232,5,61
36629,2209648610,4,37
36630,2209649187,2,19
36631,2209671361,3,18
36632,2209674587,7,31
36633,2209690975,2,3
36634,220970269,3,49
36635,2209738598,1,3
36636,2209779034,14,186
